year;abbr;canton;age;sex;population
2010;NE;Neuchatel;41;1;
2010;NE;Neuchatel;42;1;
2010;NE;Neuchatel;43;1;
2010;NE;Neuchatel;44;1;
2010;NE;Neuchatel;45;1;
2010;NE;Neuchatel;46;1;
2010;NE;Neuchatel;47;1;
2010;NE;Neuchatel;48;1;
2010;NE;Neuchatel;49;1;
2010;NE;Neuchatel;50;1;
2010;NE;Neuchatel;51;1;
2010;NE;Neuchatel;52;1;
2010;NE;Neuchatel;53;1;
2010;NE;Neuchatel;54;1;
2010;NE;Neuchatel;55;1;
2010;NE;Neuchatel;56;1;
2010;NE;Neuchatel;57;1;
2010;NE;Neuchatel;58;1;
2010;NE;Neuchatel;59;1;
2010;NE;Neuchatel;60;1;
2010;NE;Neuchatel;61;1;
2010;NE;Neuchatel;62;1;
2010;NE;Neuchatel;63;1;
2010;NE;Neuchatel;64;1;
2010;NE;Neuchatel;65;1;
2010;NE;Neuchatel;66;1;
2010;NE;Neuchatel;67;1;
2010;NE;Neuchatel;68;1;
2010;NE;Neuchatel;69;1;
2010;NE;Neuchatel;70;1;
2010;NE;Neuchatel;71;1;
2010;NE;Neuchatel;72;1;
2010;NE;Neuchatel;73;1;
2010;NE;Neuchatel;74;1;
2010;NE;Neuchatel;75;1;
2010;NE;Neuchatel;76;1;
2010;NE;Neuchatel;77;1;
2010;NE;Neuchatel;78;1;
2010;NE;Neuchatel;79;1;
2010;NE;Neuchatel;80;1;
2010;NE;Neuchatel;81;1;
2010;NE;Neuchatel;82;1;
2010;NE;Neuchatel;83;1;
2010;NE;Neuchatel;84;1;
2010;NE;Neuchatel;85;1;
2010;NE;Neuchatel;86;1;
2010;NE;Neuchatel;87;1;
2010;NE;Neuchatel;88;1;
2010;NE;Neuchatel;89;1;
2010;NE;Neuchatel;90;1;
2010;NE;Neuchatel;91;1;
2010;NE;Neuchatel;92;1;
2010;NE;Neuchatel;93;1;
2010;NE;Neuchatel;94;1;
2010;NE;Neuchatel;95;1;
2010;NE;Neuchatel;96;1;
2010;NE;Neuchatel;97;1;
2010;NE;Neuchatel;98;1;
2010;NE;Neuchatel;99+;1;
2010;NE;Neuchatel;0;2;
2010;NE;Neuchatel;1;2;
2010;NE;Neuchatel;2;2;
2010;NE;Neuchatel;3;2;
2010;NE;Neuchatel;4;2;
2010;NE;Neuchatel;5;2;
2010;NE;Neuchatel;6;2;
2010;NE;Neuchatel;7;2;
2010;NE;Neuchatel;8;2;
2010;NE;Neuchatel;9;2;
2010;NE;Neuchatel;10;2;
2010;NE;Neuchatel;11;2;
2010;NE;Neuchatel;12;2;
2010;NE;Neuchatel;13;2;
2010;NE;Neuchatel;14;2;
2010;NE;Neuchatel;15;2;
2010;NE;Neuchatel;16;2;
2010;NE;Neuchatel;17;2;
2010;NE;Neuchatel;18;2;
2010;NE;Neuchatel;19;2;
2010;NE;Neuchatel;20;2;
2010;NE;Neuchatel;21;2;
2010;NE;Neuchatel;22;2;
2010;NE;Neuchatel;23;2;
2010;NE;Neuchatel;24;2;
2010;NE;Neuchatel;25;2;
2010;NE;Neuchatel;26;2;
2010;NE;Neuchatel;27;2;
2010;NE;Neuchatel;28;2;
2010;NE;Neuchatel;29;2;
2010;NE;Neuchatel;30;2;
2010;NE;Neuchatel;31;2;
2010;NE;Neuchatel;32;2;
2010;NE;Neuchatel;33;2;
2010;NE;Neuchatel;34;2;
2010;NE;Neuchatel;35;2;
2010;NE;Neuchatel;36;2;
2010;NE;Neuchatel;37;2;
2010;NE;Neuchatel;38;2;
2010;NE;Neuchatel;39;2;
2010;NE;Neuchatel;40;2;
2010;NE;Neuchatel;41;2;
2010;NE;Neuchatel;42;2;
2010;NE;Neuchatel;43;2;
2010;NE;Neuchatel;44;2;
2010;NE;Neuchatel;45;2;
2010;NE;Neuchatel;46;2;
2010;NE;Neuchatel;47;2;
2010;NE;Neuchatel;48;2;
2010;NE;Neuchatel;49;2;
2010;NE;Neuchatel;50;2;
2010;NE;Neuchatel;51;2;
2010;NE;Neuchatel;52;2;
2010;NE;Neuchatel;53;2;
2010;NE;Neuchatel;54;2;
2010;NE;Neuchatel;55;2;
2010;NE;Neuchatel;56;2;
2010;NE;Neuchatel;57;2;
2010;NE;Neuchatel;58;2;
2010;NE;Neuchatel;59;2;
2010;NE;Neuchatel;60;2;
2010;NE;Neuchatel;61;2;
2010;NE;Neuchatel;62;2;
2010;NE;Neuchatel;63;2;
2010;NE;Neuchatel;64;2;
2010;NE;Neuchatel;65;2;
2010;NE;Neuchatel;66;2;
2010;NE;Neuchatel;67;2;
2010;NE;Neuchatel;68;2;
2010;NE;Neuchatel;69;2;
2010;NE;Neuchatel;70;2;
2010;NE;Neuchatel;71;2;
2010;NE;Neuchatel;72;2;
2010;NE;Neuchatel;73;2;
2010;NE;Neuchatel;74;2;
2010;NE;Neuchatel;75;2;
2010;NE;Neuchatel;76;2;
2010;NE;Neuchatel;77;2;
2010;NE;Neuchatel;78;2;
2010;NE;Neuchatel;79;2;
2010;NE;Neuchatel;80;2;
2010;NE;Neuchatel;81;2;
2010;NE;Neuchatel;82;2;
2010;NE;Neuchatel;83;2;
2010;NE;Neuchatel;84;2;
2010;NE;Neuchatel;85;2;
2010;NE;Neuchatel;86;2;
2010;NE;Neuchatel;87;2;
2010;NE;Neuchatel;88;2;
2010;NE;Neuchatel;89;2;
2010;NE;Neuchatel;90;2;
2010;NE;Neuchatel;91;2;
2010;NE;Neuchatel;92;2;
2010;NE;Neuchatel;93;2;
2010;NE;Neuchatel;94;2;
2010;NE;Neuchatel;95;2;
2010;NE;Neuchatel;96;2;
2010;NE;Neuchatel;97;2;
2010;NE;Neuchatel;98;2;
2010;NE;Neuchatel;99+;2;
2010;GE;Geneve;0;1;
2010;GE;Geneve;1;1;
2010;GE;Geneve;2;1;
2010;GE;Geneve;3;1;
2010;GE;Geneve;4;1;
2010;GE;Geneve;5;1;
2010;GE;Geneve;6;1;
2010;GE;Geneve;7;1;
2010;GE;Geneve;8;1;
2010;GE;Geneve;9;1;
2010;GE;Geneve;10;1;
2010;GE;Geneve;11;1;
2010;GE;Geneve;12;1;
2010;GE;Geneve;13;1;
2010;GE;Geneve;14;1;
2010;GE;Geneve;15;1;
2010;GE;Geneve;16;1;
2010;GE;Geneve;17;1;
2010;GE;Geneve;18;1;
2010;GE;Geneve;19;1;
2010;GE;Geneve;20;1;
2010;GE;Geneve;21;1;
2010;GE;Geneve;22;1;
2010;GE;Geneve;23;1;
2010;GE;Geneve;24;1;
2010;GE;Geneve;25;1;
2010;GE;Geneve;26;1;
2010;GE;Geneve;27;1;
2010;GE;Geneve;28;1;
2010;GE;Geneve;29;1;
2010;GE;Geneve;30;1;
2010;GE;Geneve;31;1;
2010;GE;Geneve;32;1;
2010;GE;Geneve;33;1;
2010;GE;Geneve;34;1;
2010;GE;Geneve;35;1;
2010;GE;Geneve;36;1;
2010;GE;Geneve;37;1;
2010;GE;Geneve;38;1;
2010;GE;Geneve;39;1;
2010;GE;Geneve;40;1;
2010;GE;Geneve;41;1;
2010;GE;Geneve;42;1;
2010;GE;Geneve;43;1;
2010;GE;Geneve;44;1;
2010;GE;Geneve;45;1;
2010;GE;Geneve;46;1;
2010;GE;Geneve;47;1;
2010;GE;Geneve;48;1;
2010;GE;Geneve;49;1;
2010;GE;Geneve;50;1;
2010;GE;Geneve;51;1;
2010;GE;Geneve;52;1;
2010;GE;Geneve;53;1;
2010;GE;Geneve;54;1;
2010;GE;Geneve;55;1;
2010;GE;Geneve;56;1;
2010;GE;Geneve;57;1;
2010;GE;Geneve;58;1;
2010;GE;Geneve;59;1;
2010;GE;Geneve;60;1;
2010;GE;Geneve;61;1;
2010;GE;Geneve;62;1;
2010;GE;Geneve;63;1;
2010;GE;Geneve;64;1;
2010;GE;Geneve;65;1;
2010;GE;Geneve;66;1;
2010;GE;Geneve;67;1;
2010;GE;Geneve;68;1;
2010;GE;Geneve;69;1;
2010;GE;Geneve;70;1;
2010;GE;Geneve;71;1;
2010;GE;Geneve;72;1;
2010;GE;Geneve;73;1;
2010;GE;Geneve;74;1;
2010;GE;Geneve;75;1;
2010;GE;Geneve;76;1;
2010;GE;Geneve;77;1;
2010;GE;Geneve;78;1;
2010;GE;Geneve;79;1;
2010;GE;Geneve;80;1;
2010;GE;Geneve;81;1;
2010;GE;Geneve;82;1;
2010;GE;Geneve;83;1;
2010;GE;Geneve;84;1;
2010;GE;Geneve;85;1;
2010;GE;Geneve;86;1;
2010;GE;Geneve;87;1;
2010;GE;Geneve;88;1;
2010;GE;Geneve;89;1;
2010;GE;Geneve;90;1;
2010;GE;Geneve;91;1;
2010;GE;Geneve;92;1;
2010;GE;Geneve;93;1;
2010;GE;Geneve;94;1;
2010;GE;Geneve;95;1;
2010;GE;Geneve;96;1;
2010;GE;Geneve;97;1;
2010;GE;Geneve;98;1;
2010;GE;Geneve;99+;1;
2010;GE;Geneve;0;2;
2010;GE;Geneve;1;2;
2010;GE;Geneve;2;2;
2010;GE;Geneve;3;2;
2010;GE;Geneve;4;2;
2010;GE;Geneve;5;2;
2010;GE;Geneve;6;2;
2010;GE;Geneve;7;2;
2010;GE;Geneve;8;2;
2010;GE;Geneve;9;2;
2010;GE;Geneve;10;2;
2010;GE;Geneve;11;2;
2010;GE;Geneve;12;2;
2010;GE;Geneve;13;2;
2010;GE;Geneve;14;2;
2010;GE;Geneve;15;2;
2010;GE;Geneve;16;2;
2010;GE;Geneve;17;2;
2010;GE;Geneve;18;2;
2010;GE;Geneve;19;2;
2010;GE;Geneve;20;2;
2010;GE;Geneve;21;2;
2010;GE;Geneve;22;2;
2010;GE;Geneve;23;2;
2010;GE;Geneve;24;2;
2010;GE;Geneve;25;2;
2010;GE;Geneve;26;2;
2010;GE;Geneve;27;2;
2010;GE;Geneve;28;2;
2010;GE;Geneve;29;2;
2010;GE;Geneve;30;2;
2010;GE;Geneve;31;2;
2010;GE;Geneve;32;2;
2010;GE;Geneve;33;2;
2010;GE;Geneve;34;2;
2010;GE;Geneve;35;2;
2010;GE;Geneve;36;2;
2010;GE;Geneve;37;2;
2010;GE;Geneve;38;2;
2010;GE;Geneve;39;2;
2010;GE;Geneve;40;2;
2010;GE;Geneve;41;2;
2010;GE;Geneve;42;2;
2010;GE;Geneve;43;2;
2010;GE;Geneve;44;2;
2010;GE;Geneve;45;2;
2010;GE;Geneve;46;2;
2010;GE;Geneve;47;2;
2010;GE;Geneve;48;2;
2010;GE;Geneve;49;2;
2010;GE;Geneve;50;2;
2010;GE;Geneve;51;2;
2010;GE;Geneve;52;2;
2010;GE;Geneve;53;2;
2010;GE;Geneve;54;2;
2010;GE;Geneve;55;2;
2010;GE;Geneve;56;2;
2010;GE;Geneve;57;2;
2010;GE;Geneve;58;2;
2010;GE;Geneve;59;2;
2010;GE;Geneve;60;2;
2010;GE;Geneve;61;2;
2010;GE;Geneve;62;2;
2010;GE;Geneve;63;2;
2010;GE;Geneve;64;2;
2010;GE;Geneve;65;2;
2010;GE;Geneve;66;2;
2010;GE;Geneve;67;2;
2010;GE;Geneve;68;2;
2010;GE;Geneve;69;2;
2010;GE;Geneve;70;2;
2010;GE;Geneve;71;2;
2010;GE;Geneve;72;2;
2010;GE;Geneve;73;2;
2010;GE;Geneve;74;2;
2010;GE;Geneve;75;2;
2010;GE;Geneve;76;2;
2010;GE;Geneve;77;2;
2010;GE;Geneve;78;2;
2010;GE;Geneve;79;2;
2010;GE;Geneve;80;2;
2010;GE;Geneve;81;2;
2010;GE;Geneve;82;2;
2010;GE;Geneve;83;2;
2010;GE;Geneve;84;2;
2010;GE;Geneve;85;2;
2010;GE;Geneve;86;2;
2010;GE;Geneve;87;2;
2010;GE;Geneve;88;2;
2010;GE;Geneve;89;2;
2010;GE;Geneve;90;2;
2010;GE;Geneve;91;2;
2010;GE;Geneve;92;2;
2010;GE;Geneve;93;2;
2010;GE;Geneve;94;2;
2010;GE;Geneve;95;2;
2010;GE;Geneve;96;2;
2010;GE;Geneve;97;2;
2010;GE;Geneve;98;2;
2010;GE;Geneve;99+;2;
2010;JU;Jura;0;1;
2010;JU;Jura;1;1;
2010;JU;Jura;2;1;
2010;JU;Jura;3;1;
2010;JU;Jura;4;1;
2010;JU;Jura;5;1;
2010;JU;Jura;6;1;
2010;JU;Jura;7;1;
2010;JU;Jura;8;1;
2010;JU;Jura;9;1;
2010;JU;Jura;10;1;
2010;JU;Jura;11;1;
2010;JU;Jura;12;1;
2010;JU;Jura;13;1;
2010;JU;Jura;14;1;
2010;JU;Jura;15;1;
2010;JU;Jura;16;1;
2010;JU;Jura;17;1;
2010;JU;Jura;18;1;
2010;JU;Jura;19;1;
2010;JU;Jura;20;1;
2010;JU;Jura;21;1;
2010;JU;Jura;22;1;
2010;JU;Jura;23;1;
2010;JU;Jura;24;1;
2010;JU;Jura;25;1;
2010;JU;Jura;26;1;
2010;JU;Jura;27;1;
2010;JU;Jura;28;1;
2010;JU;Jura;29;1;
2010;JU;Jura;30;1;
2010;JU;Jura;31;1;
2010;JU;Jura;32;1;
2010;JU;Jura;33;1;
2010;JU;Jura;34;1;
2010;JU;Jura;35;1;
2010;JU;Jura;36;1;
2010;JU;Jura;37;1;
2010;JU;Jura;38;1;
2010;JU;Jura;39;1;
2010;JU;Jura;40;1;
2010;JU;Jura;41;1;
2010;JU;Jura;42;1;
2010;JU;Jura;43;1;
2010;JU;Jura;44;1;
2010;JU;Jura;45;1;
2010;JU;Jura;46;1;
2010;JU;Jura;47;1;
2010;JU;Jura;48;1;
2010;JU;Jura;49;1;
2010;JU;Jura;50;1;
2010;JU;Jura;51;1;
2010;JU;Jura;52;1;
2010;JU;Jura;53;1;
2010;JU;Jura;54;1;
2010;JU;Jura;55;1;
2010;JU;Jura;56;1;
2010;JU;Jura;57;1;
2010;JU;Jura;58;1;
2010;JU;Jura;59;1;
2010;JU;Jura;60;1;
2010;JU;Jura;61;1;
2010;JU;Jura;62;1;
2010;JU;Jura;63;1;
2010;JU;Jura;64;1;
2010;JU;Jura;65;1;
2010;JU;Jura;66;1;
2010;JU;Jura;67;1;
2010;JU;Jura;68;1;
2010;JU;Jura;69;1;
2010;JU;Jura;70;1;
2010;JU;Jura;71;1;
2010;JU;Jura;72;1;
2010;JU;Jura;73;1;
2010;JU;Jura;74;1;
2010;JU;Jura;75;1;
2010;JU;Jura;76;1;
2010;JU;Jura;77;1;
2010;JU;Jura;78;1;
2010;JU;Jura;79;1;
2010;JU;Jura;80;1;
2010;JU;Jura;81;1;
2010;JU;Jura;82;1;
2010;JU;Jura;83;1;
2010;JU;Jura;84;1;
2010;JU;Jura;85;1;
2010;JU;Jura;86;1;
2010;JU;Jura;87;1;
2010;JU;Jura;88;1;
2010;JU;Jura;89;1;
2010;JU;Jura;90;1;
2010;JU;Jura;91;1;
2010;JU;Jura;92;1;
2010;JU;Jura;93;1;
2010;JU;Jura;94;1;
2010;JU;Jura;95;1;
2010;JU;Jura;96;1;
2010;JU;Jura;97;1;
2010;JU;Jura;98;1;
2010;JU;Jura;99+;1;
2010;JU;Jura;0;2;
2010;JU;Jura;1;2;
2010;JU;Jura;2;2;
2010;JU;Jura;3;2;
2010;JU;Jura;4;2;
2010;JU;Jura;5;2;
2010;JU;Jura;6;2;
2010;JU;Jura;7;2;
2010;JU;Jura;8;2;
2010;JU;Jura;9;2;
2010;JU;Jura;10;2;
2010;JU;Jura;11;2;
2010;JU;Jura;12;2;
2010;JU;Jura;13;2;
2010;JU;Jura;14;2;
2010;JU;Jura;15;2;
2010;JU;Jura;16;2;
2010;JU;Jura;17;2;
2010;JU;Jura;18;2;
2010;JU;Jura;19;2;
2010;JU;Jura;20;2;
2010;JU;Jura;21;2;
2010;JU;Jura;22;2;
2010;JU;Jura;23;2;
2010;JU;Jura;24;2;
2010;JU;Jura;25;2;
2010;JU;Jura;26;2;
2010;JU;Jura;27;2;
2010;JU;Jura;28;2;
2010;JU;Jura;29;2;
2010;JU;Jura;30;2;
2010;JU;Jura;31;2;
2010;JU;Jura;32;2;
2010;JU;Jura;33;2;
2010;JU;Jura;34;2;
2010;JU;Jura;35;2;
2010;JU;Jura;36;2;
2010;JU;Jura;37;2;
2010;JU;Jura;38;2;
2010;JU;Jura;39;2;
2010;JU;Jura;40;2;
2010;JU;Jura;41;2;
2010;JU;Jura;42;2;
2010;JU;Jura;43;2;
2010;JU;Jura;44;2;
2010;JU;Jura;45;2;
2010;JU;Jura;46;2;
2010;JU;Jura;47;2;
2010;JU;Jura;48;2;
2010;JU;Jura;49;2;
2010;JU;Jura;50;2;
2010;JU;Jura;51;2;
2010;JU;Jura;52;2;
2010;JU;Jura;53;2;
2010;JU;Jura;54;2;
2010;JU;Jura;55;2;
2010;JU;Jura;56;2;
2010;JU;Jura;57;2;
2010;JU;Jura;58;2;
2010;JU;Jura;59;2;
2010;JU;Jura;60;2;
2010;JU;Jura;61;2;
2010;JU;Jura;62;2;
2010;JU;Jura;63;2;
2010;JU;Jura;64;2;
2010;JU;Jura;65;2;
2010;JU;Jura;66;2;
2010;JU;Jura;67;2;
2010;JU;Jura;68;2;
2010;JU;Jura;69;2;
2010;JU;Jura;70;2;
2010;JU;Jura;71;2;
2010;JU;Jura;72;2;
2010;JU;Jura;73;2;
2010;JU;Jura;74;2;
2010;JU;Jura;75;2;
2010;JU;Jura;76;2;
2010;JU;Jura;77;2;
2010;JU;Jura;78;2;
2010;JU;Jura;79;2;
2010;JU;Jura;80;2;
2010;JU;Jura;81;2;
2010;JU;Jura;82;2;
2010;JU;Jura;83;2;
2010;JU;Jura;84;2;
2010;JU;Jura;85;2;
2010;JU;Jura;86;2;
2010;JU;Jura;87;2;
2010;JU;Jura;88;2;
2010;JU;Jura;89;2;
2010;JU;Jura;90;2;
2010;JU;Jura;91;2;
2010;JU;Jura;92;2;
2010;JU;Jura;93;2;
2010;JU;Jura;94;2;
2010;JU;Jura;95;2;
2010;JU;Jura;96;2;
2010;JU;Jura;97;2;
2010;JU;Jura;98;2;
2010;JU;Jura;99+;2;
2011;ZH;Zurich;0;1;
2011;ZH;Zurich;1;1;
2011;ZH;Zurich;2;1;
2011;ZH;Zurich;3;1;
2011;ZH;Zurich;4;1;
2011;ZH;Zurich;5;1;
2011;ZH;Zurich;6;1;
2011;ZH;Zurich;7;1;
2011;ZH;Zurich;8;1;
2011;ZH;Zurich;9;1;
2011;ZH;Zurich;10;1;
2011;ZH;Zurich;11;1;
2011;ZH;Zurich;12;1;
2011;ZH;Zurich;13;1;
2011;ZH;Zurich;14;1;
2011;ZH;Zurich;15;1;
2011;ZH;Zurich;16;1;
2011;ZH;Zurich;17;1;
2011;ZH;Zurich;18;1;
2011;ZH;Zurich;19;1;
2011;ZH;Zurich;20;1;
2011;ZH;Zurich;21;1;
2011;ZH;Zurich;22;1;
2011;ZH;Zurich;23;1;
2011;ZH;Zurich;24;1;
2011;ZH;Zurich;25;1;
2011;ZH;Zurich;26;1;
2011;ZH;Zurich;27;1;
2011;ZH;Zurich;28;1;
2011;ZH;Zurich;29;1;
2011;ZH;Zurich;30;1;
2011;ZH;Zurich;31;1;
2011;ZH;Zurich;32;1;
2011;ZH;Zurich;33;1;
2011;ZH;Zurich;34;1;
2011;ZH;Zurich;35;1;
2011;ZH;Zurich;36;1;
2011;ZH;Zurich;37;1;
2011;ZH;Zurich;38;1;
2011;ZH;Zurich;39;1;
2011;ZH;Zurich;40;1;
2011;ZH;Zurich;41;1;
2011;ZH;Zurich;42;1;
2011;ZH;Zurich;43;1;
2011;ZH;Zurich;44;1;
2011;ZH;Zurich;45;1;
2011;ZH;Zurich;46;1;
2011;ZH;Zurich;47;1;
2011;ZH;Zurich;48;1;
2011;ZH;Zurich;49;1;
2011;ZH;Zurich;50;1;
2011;ZH;Zurich;51;1;
2011;ZH;Zurich;52;1;
2011;ZH;Zurich;53;1;
2011;ZH;Zurich;54;1;
2011;ZH;Zurich;55;1;
2011;ZH;Zurich;56;1;
2011;ZH;Zurich;57;1;
2011;ZH;Zurich;58;1;
2011;ZH;Zurich;59;1;
2011;ZH;Zurich;60;1;
2011;ZH;Zurich;61;1;
2011;ZH;Zurich;62;1;
2011;ZH;Zurich;63;1;
2011;ZH;Zurich;64;1;
2011;ZH;Zurich;65;1;
2011;ZH;Zurich;66;1;
2011;ZH;Zurich;67;1;
2011;ZH;Zurich;68;1;
2011;ZH;Zurich;69;1;
2011;ZH;Zurich;70;1;
2011;ZH;Zurich;71;1;
2011;ZH;Zurich;72;1;
2011;ZH;Zurich;73;1;
2011;ZH;Zurich;74;1;
2011;ZH;Zurich;75;1;
2011;ZH;Zurich;76;1;
2011;ZH;Zurich;77;1;
2011;ZH;Zurich;78;1;
2011;ZH;Zurich;79;1;
2011;ZH;Zurich;80;1;
2011;ZH;Zurich;81;1;
2011;ZH;Zurich;82;1;
2011;ZH;Zurich;83;1;
2011;ZH;Zurich;84;1;
2011;ZH;Zurich;85;1;
2011;ZH;Zurich;86;1;
2011;ZH;Zurich;87;1;
2011;ZH;Zurich;88;1;
2011;ZH;Zurich;89;1;
2011;ZH;Zurich;90;1;
2011;ZH;Zurich;91;1;
2011;ZH;Zurich;92;1;
2011;ZH;Zurich;93;1;
2011;ZH;Zurich;94;1;
2011;ZH;Zurich;95;1;
2011;ZH;Zurich;96;1;
2011;ZH;Zurich;97;1;
2011;ZH;Zurich;98;1;
2011;ZH;Zurich;99+;1;
2011;ZH;Zurich;0;2;
2011;ZH;Zurich;1;2;
2011;ZH;Zurich;2;2;
2011;ZH;Zurich;3;2;
2011;ZH;Zurich;4;2;
2011;ZH;Zurich;5;2;
2011;ZH;Zurich;6;2;
2011;ZH;Zurich;7;2;
2011;ZH;Zurich;8;2;
2011;ZH;Zurich;9;2;
2011;ZH;Zurich;10;2;
2011;ZH;Zurich;11;2;
2011;ZH;Zurich;12;2;
2011;ZH;Zurich;13;2;
2011;ZH;Zurich;14;2;
2011;ZH;Zurich;15;2;
2011;ZH;Zurich;16;2;
2011;ZH;Zurich;17;2;
2011;ZH;Zurich;18;2;
2011;ZH;Zurich;19;2;
2011;ZH;Zurich;20;2;
2011;ZH;Zurich;21;2;
2011;ZH;Zurich;22;2;
2011;ZH;Zurich;23;2;
2011;ZH;Zurich;24;2;
2011;ZH;Zurich;25;2;
2011;ZH;Zurich;26;2;
2011;ZH;Zurich;27;2;
2011;ZH;Zurich;28;2;
2011;ZH;Zurich;29;2;
2011;ZH;Zurich;30;2;
2011;ZH;Zurich;31;2;
2011;ZH;Zurich;32;2;
2011;ZH;Zurich;33;2;
2011;ZH;Zurich;34;2;
2011;ZH;Zurich;35;2;
2011;ZH;Zurich;36;2;
2011;ZH;Zurich;37;2;
2011;ZH;Zurich;38;2;
2011;ZH;Zurich;39;2;
2011;ZH;Zurich;40;2;
2011;ZH;Zurich;41;2;
2011;ZH;Zurich;42;2;
2011;ZH;Zurich;43;2;
2011;ZH;Zurich;44;2;
2011;ZH;Zurich;45;2;
2011;ZH;Zurich;46;2;
2011;ZH;Zurich;47;2;
2011;ZH;Zurich;48;2;
2011;ZH;Zurich;49;2;
2011;ZH;Zurich;50;2;
2011;ZH;Zurich;51;2;
2011;ZH;Zurich;52;2;
2011;ZH;Zurich;53;2;
2011;ZH;Zurich;54;2;
2011;ZH;Zurich;55;2;
2011;ZH;Zurich;56;2;
2011;ZH;Zurich;57;2;
2011;ZH;Zurich;58;2;
2011;ZH;Zurich;59;2;
2011;ZH;Zurich;60;2;
2011;ZH;Zurich;61;2;
2011;ZH;Zurich;62;2;
2011;ZH;Zurich;63;2;
2011;ZH;Zurich;64;2;
2011;ZH;Zurich;65;2;
2011;ZH;Zurich;66;2;
2011;ZH;Zurich;67;2;
2011;ZH;Zurich;68;2;
2011;ZH;Zurich;69;2;
2011;ZH;Zurich;70;2;
2011;ZH;Zurich;71;2;
2011;ZH;Zurich;72;2;
2011;ZH;Zurich;73;2;
2011;ZH;Zurich;74;2;
2011;ZH;Zurich;75;2;
2011;ZH;Zurich;76;2;
2011;ZH;Zurich;77;2;
2011;ZH;Zurich;78;2;
2011;ZH;Zurich;79;2;
2011;ZH;Zurich;80;2;
2011;ZH;Zurich;81;2;
2011;ZH;Zurich;82;2;
2011;ZH;Zurich;83;2;
2011;ZH;Zurich;84;2;
2011;ZH;Zurich;85;2;
2011;ZH;Zurich;86;2;
2011;ZH;Zurich;87;2;
2011;ZH;Zurich;88;2;
2011;ZH;Zurich;89;2;
2011;ZH;Zurich;90;2;
2011;ZH;Zurich;91;2;
2011;ZH;Zurich;92;2;
2011;ZH;Zurich;93;2;
2011;ZH;Zurich;94;2;
2011;ZH;Zurich;95;2;
2011;ZH;Zurich;96;2;
2011;ZH;Zurich;97;2;
2011;ZH;Zurich;98;2;
2011;ZH;Zurich;99+;2;
2011;BE;Bern;0;1;
2011;BE;Bern;1;1;
2011;BE;Bern;2;1;
2011;BE;Bern;3;1;
2011;BE;Bern;4;1;
2011;BE;Bern;5;1;
2011;BE;Bern;6;1;
2011;BE;Bern;7;1;
2011;BE;Bern;8;1;
2011;BE;Bern;9;1;
2011;BE;Bern;10;1;
2011;BE;Bern;11;1;
2011;BE;Bern;12;1;
2011;BE;Bern;13;1;
2011;BE;Bern;14;1;
2011;BE;Bern;15;1;
2011;BE;Bern;16;1;
2011;BE;Bern;17;1;
2011;BE;Bern;18;1;
2011;BE;Bern;19;1;
2011;BE;Bern;20;1;
2011;BE;Bern;21;1;
2011;BE;Bern;22;1;
2011;BE;Bern;23;1;
2011;BE;Bern;24;1;
2011;BE;Bern;25;1;
2011;BE;Bern;26;1;
2011;BE;Bern;27;1;
2011;BE;Bern;28;1;
2011;BE;Bern;29;1;
2011;BE;Bern;30;1;
2011;BE;Bern;31;1;
2011;BE;Bern;32;1;
2011;BE;Bern;33;1;
2011;BE;Bern;34;1;
2011;BE;Bern;35;1;
2011;BE;Bern;36;1;
2011;BE;Bern;37;1;
2011;BE;Bern;38;1;
2011;BE;Bern;39;1;
2011;BE;Bern;40;1;
2011;BE;Bern;41;1;
2011;BE;Bern;42;1;
2011;BE;Bern;43;1;
2011;BE;Bern;44;1;
2011;BE;Bern;45;1;
2011;BE;Bern;46;1;
2011;BE;Bern;47;1;
2011;BE;Bern;48;1;
2011;BE;Bern;49;1;
2011;BE;Bern;50;1;
2011;BE;Bern;51;1;
2011;BE;Bern;52;1;
2011;BE;Bern;53;1;
2011;BE;Bern;54;1;
2011;BE;Bern;55;1;
2011;BE;Bern;56;1;
2011;BE;Bern;57;1;
2011;BE;Bern;58;1;
2011;BE;Bern;59;1;
2011;BE;Bern;60;1;
2011;BE;Bern;61;1;
2011;BE;Bern;62;1;
2011;BE;Bern;63;1;
2011;BE;Bern;64;1;
2011;BE;Bern;65;1;
2011;BE;Bern;66;1;
2011;BE;Bern;67;1;
2011;BE;Bern;68;1;
2011;BE;Bern;69;1;
2011;BE;Bern;70;1;
2011;BE;Bern;71;1;
2011;BE;Bern;72;1;
2011;BE;Bern;73;1;
2011;BE;Bern;74;1;
2011;BE;Bern;75;1;
2011;BE;Bern;76;1;
2011;BE;Bern;77;1;
2011;BE;Bern;78;1;
2011;BE;Bern;79;1;
2011;BE;Bern;80;1;
2011;BE;Bern;81;1;
2011;BE;Bern;82;1;
2011;BE;Bern;83;1;
2011;BE;Bern;84;1;
2011;BE;Bern;85;1;
2011;BE;Bern;86;1;
2011;BE;Bern;87;1;
2011;BE;Bern;88;1;
2011;BE;Bern;89;1;
2011;BE;Bern;90;1;
2011;BE;Bern;91;1;
2011;BE;Bern;92;1;
2011;BE;Bern;93;1;
2011;BE;Bern;94;1;
2011;BE;Bern;95;1;
2011;BE;Bern;96;1;
2011;BE;Bern;97;1;
2011;BE;Bern;98;1;
2011;BE;Bern;99+;1;
